Unnamed: 0,timestamp,timezone,humidity,pm_2_5,pm_2_5_sp,temperature,location
0,2022-05-23 17:00:00,Asia/Bangkok,40.06477204301076,4.397849462365591,4.397849462365591,34.58053763440859,export-jsps013-1h.xlsx
1,2022-05-23 18:00:00,Asia/Bangkok,41.07626416666665,10.21666666666667,10.26666666666667,34.486,export-jsps013-1h.xlsx
2,2022-05-23 19:00:00,Asia/Bangkok,45.42788833333335,17.8,18.48333333333333,33.19608333333333,export-jsps013-1h.xlsx
3,2022-05-23 20:00:00,Asia/Bangkok,50.0814775510204,16.18367346938776,16.24489795918367,32.02061224489795,export-jsps013-1h.xlsx
4,2022-05-23 21:00:00,Asia/Bangkok,54.18772999999999,17.36666666666667,17.63333333333333,31.203,export-jsps013-1h.xlsx
5,2022-05-23 22:00:00,Asia/Bangkok,57.77376333333333,18.2,18.3,30.71533333333333,export-jsps013-1h.xlsx
6,2022-05-23 23:00:00,Asia/Bangkok,62.62748725490198,19.94117647058824,20.22549019607843,29.77735294117647,export-jsps013-1h.xlsx
7,2022-05-24 00:00:00,Asia/Bangkok,63.83374201680672,13.47899159663866,13.47899159663866,29.36050420168068,export-jsps013-1h.xlsx
8,2022-05-24 01:00:00,Asia/Bangkok,60.22890247933886,13.43801652892562,13.43801652892562,30.05694214876034,export-jsps013-1h.xlsx
9,2022-05-24 02:00:00,Asia/Bangkok,60.43280333333333,13.63333333333333,13.63333333333333,30.01841666666668,export-jsps013-1h.xlsx
10,2022-05-24 03:00:00,Asia/Bangkok,63.66074749999999,13.54166666666667,13.54166666666667,29.32816666666665,export-jsps013-1h.xlsx
11,2022-05-24 04:00:00,Asia/Bangkok,66.19890416666667,17.04166666666667,17.15,28.5405,export-jsps013-1h.xlsx
12,2022-05-24 05:00:00,Asia/Bangkok,70.93941250000002,21.38333333333333,21.69166666666667,27.34008333333334,export-jsps013-1h.xlsx
13,2022-05-24 06:00:00,Asia/Bangkok,68.97725210084035,17.78151260504202,17.95798319327731,27.7383193277311,export-jsps013-1h.xlsx
14,2022-05-24 07:00:00,Asia/Bangkok,67.62442231404958,24.49586776859504,25.40495867768595,28.05280991735536,export-jsps013-1h.xlsx
15,2022-05-24 08:00:00,Asia/Bangkok,60.49618499999998,23.61666666666667,24.03333333333333,30.37916666666666,export-jsps013-1h.xlsx
16,2022-05-24 09:00:00,Asia/Bangkok,49.66468487394958,12.29411764705882,12.29411764705882,33.6101680672269,export-jsps013-1h.xlsx
17,2022-05-24 10:00:00,Asia/Bangkok,44.26318347107437,5.735537190082645,5.735537190082645,34.55033057851242,export-jsps013-1h.xlsx
18,2022-05-24 11:00:00,Asia/Bangkok,38.53305714285717,6.36734693877551,6.469387755102041,36.08408163265307,export-jsps013-1h.xlsx
19,2022-05-24 12:00:00,Asia/Bangkok,35.37074333333334,6.3,6.3,37.27166666666667,export-jsps013-1h.xlsx
20,2022-05-24 13:00:00,Asia/Bangkok,33.08254333333333,3.733333333333333,3.733333333333333,38.329,export-jsps013-1h.xlsx
21,2022-05-24 14:00:00,Asia/Bangkok,34.79788666666666,3.833333333333333,3.833333333333333,38.171,export-jsps013-1h.xlsx
22,2022-05-24 15:00:00,Asia/Bangkok,36.12243666666667,7.033333333333333,7.1,38.07866666666667,export-jsps013-1h.xlsx
23,2022-05-24 16:00:00,Asia/Bangkok,35.80920606060607,7.484848484848484,7.515151515151516,38.20636363636363,export-jsps013-1h.xlsx
24,2022-05-24 17:00:00,Asia/Bangkok,40.41647583333335,9.1,9.208333333333334,37.45258333333332,export-jsps013-1h.xlsx
25,2022-05-24 18:00:00,Asia/Bangkok,45.40984833333334,9.941666666666666,10.14166666666667,35.96541666666667,export-jsps013-1h.xlsx
26,2022-05-24 19:00:00,Asia/Bangkok,47.57571836734694,9.183673469387756,9.183673469387756,35.20510204081634,export-jsps013-1h.xlsx
