Unnamed: 0,timestamp,timezone,humidity,pm_2_5,pm_2_5_sp,temperature,location
0,2022-03-17 19:00:00,Asia/Bangkok,60.93821818181818,15.0,15.0,31.19727272727273,export-jsps014-1h.xlsx
1,2022-03-17 20:00:00,Asia/Bangkok,59.78291322314048,9.049586776859504,9.049586776859504,31.66264462809918,export-jsps014-1h.xlsx
2,2022-03-17 21:00:00,Asia/Bangkok,63.22233166666668,7.9,7.9,31.22574999999999,export-jsps014-1h.xlsx
3,2022-03-17 22:00:00,Asia/Bangkok,69.06615042016807,11.96638655462185,11.96638655462185,30.40605042016808,export-jsps014-1h.xlsx
4,2022-03-17 23:00:00,Asia/Bangkok,73.46928852459016,14.83606557377049,14.83606557377049,29.22139344262294,export-jsps014-1h.xlsx
5,2022-03-18 00:00:00,Asia/Bangkok,74.18366806722688,15.66386554621849,15.66386554621849,29.04773109243697,export-jsps014-1h.xlsx
6,2022-03-18 01:00:00,Asia/Bangkok,74.28685950413224,14.83471074380165,14.83471074380165,28.80702479338843,export-jsps014-1h.xlsx
7,2022-03-18 02:00:00,Asia/Bangkok,76.21292916666667,23.05833333333333,23.95833333333333,28.24374999999999,export-jsps014-1h.xlsx
8,2022-03-18 03:00:00,Asia/Bangkok,74.98341652892563,33.67768595041322,37.18181818181818,28.09371900826446,export-jsps014-1h.xlsx
9,2022-03-18 04:00:00,Asia/Bangkok,74.61760442477876,14.67256637168142,14.71681415929203,26.96610619469027,export-jsps014-1h.xlsx
10,2022-03-18 05:00:00,Asia/Bangkok,72.49024416666667,21.2,21.65,26.829,export-jsps014-1h.xlsx
11,2022-03-18 06:00:00,Asia/Bangkok,72.74010991735538,12.84297520661157,12.85950413223141,26.87760330578514,export-jsps014-1h.xlsx
12,2022-03-18 07:00:00,Asia/Bangkok,73.66669541284402,18.37614678899083,18.67889908256881,27.11302752293578,export-jsps014-1h.xlsx
13,2022-03-18 08:00:00,Asia/Bangkok,66.08697333333333,23.53333333333333,23.86666666666667,28.04233333333333,export-jsps014-1h.xlsx
14,2022-03-18 09:00:00,Asia/Bangkok,62.86868,19.06666666666667,19.1,28.84733333333333,export-jsps014-1h.xlsx
15,2022-03-18 10:00:00,Asia/Bangkok,56.58544523809523,13.83333333333333,13.90476190476191,30.33023809523809,export-jsps014-1h.xlsx
16,2022-03-18 11:00:00,Asia/Bangkok,51.43866134453782,7.277310924369748,7.294117647058823,31.60478991596638,export-jsps014-1h.xlsx
17,2022-03-18 12:00:00,Asia/Bangkok,46.47994214876033,2.570247933884298,2.570247933884298,33.02578512396695,export-jsps014-1h.xlsx
18,2022-03-18 13:00:00,Asia/Bangkok,42.47914214876032,3.115702479338843,3.115702479338843,34.66247933884299,export-jsps014-1h.xlsx
19,2022-03-18 14:00:00,Asia/Bangkok,44.73062436974789,5.420168067226891,5.420168067226891,34.5846218487395,export-jsps014-1h.xlsx
20,2022-03-18 15:00:00,Asia/Bangkok,41.04120661157025,5.537190082644628,5.537190082644628,36.18454545454544,export-jsps014-1h.xlsx
21,2022-03-18 16:00:00,Asia/Bangkok,37.88504916666667,4.208333333333333,4.208333333333333,36.52791666666666,export-jsps014-1h.xlsx
22,2022-03-18 17:00:00,Asia/Bangkok,36.47403166666668,4.65,4.65,36.43124999999999,export-jsps014-1h.xlsx
23,2022-03-18 18:00:00,Asia/Bangkok,41.88374741379311,6.5,6.5,35.1503448275862,export-jsps014-1h.xlsx
24,2022-03-18 19:00:00,Asia/Bangkok,44.26721000000002,6.091666666666667,6.091666666666667,34.28008333333334,export-jsps014-1h.xlsx
25,2022-03-18 20:00:00,Asia/Bangkok,53.58590578512395,10.40495867768595,10.40495867768595,32.86297520661157,export-jsps014-1h.xlsx
26,2022-03-18 21:00:00,Asia/Bangkok,59.51442416666667,10.775,10.775,31.81716666666666,export-jsps014-1h.xlsx
27,2022-03-18 22:00:00,Asia/Bangkok,63.71510991735535,16.03305785123967,16.07438016528926,30.74231404958678,export-jsps014-1h.xlsx
28,2022-03-18 23:00:00,Asia/Bangkok,64.13312857142856,12.56302521008403,12.56302521008403,30.81596638655462,export-jsps014-1h.xlsx
29,2022-03-19 00:00:00,Asia/Bangkok,63.35879666666664,11.50833333333333,11.50833333333333,31.30766666666669,export-jsps014-1h.xlsx
30,2022-03-19 01:00:00,Asia/Bangkok,66.44503305785129,13.82644628099174,13.82644628099174,30.49545454545455,export-jsps014-1h.xlsx
31,2022-03-19 02:00:00,Asia/Bangkok,72.14221596638656,20.58823529411765,20.68067226890756,29.34361344537815,export-jsps014-1h.xlsx
32,2022-03-19 03:00:00,Asia/Bangkok,75.09836916666667,26.98333333333333,27.825,28.55200000000001,export-jsps014-1h.xlsx
33,2022-03-19 04:00:00,Asia/Bangkok,75.28376206896553,24.63793103448276,25.0948275862069,29.19206896551724,export-jsps014-1h.xlsx
34,2022-03-19 05:00:00,Asia/Bangkok,76.90296083333335,25.575,26.725,28.78166666666668,export-jsps014-1h.xlsx
35,2022-03-19 06:00:00,Asia/Bangkok,75.72558512396694,21.64462809917355,22.39669421487603,28.88512396694214,export-jsps014-1h.xlsx
36,2022-03-19 07:00:00,Asia/Bangkok,75.33259249999996,17.6,18.25,28.19341666666667,export-jsps014-1h.xlsx
37,2022-03-19 08:00:00,Asia/Bangkok,75.2122445378151,26.15966386554622,27.64705882352941,28.40235294117647,export-jsps014-1h.xlsx
38,2022-03-19 09:00:00,Asia/Bangkok,67.32482916666669,11.06666666666667,11.075,29.62858333333333,export-jsps014-1h.xlsx
39,2022-03-19 10:00:00,Asia/Bangkok,63.29310495867765,12.14049586776859,12.14049586776859,31.01330578512395,export-jsps014-1h.xlsx
40,2022-03-19 11:00:00,Asia/Bangkok,60.05691008403362,13.27731092436975,13.27731092436975,31.96689075630254,export-jsps014-1h.xlsx
41,2022-03-19 12:00:00,Asia/Bangkok,54.29272231404961,11.9504132231405,11.9504132231405,33.33231404958678,export-jsps014-1h.xlsx
42,2022-03-19 13:00:00,Asia/Bangkok,56.18862416666668,12.64166666666667,12.64166666666667,32.88166666666668,export-jsps014-1h.xlsx
43,2022-03-19 14:00:00,Asia/Bangkok,52.94112975206609,10.69421487603306,10.69421487603306,34.50727272727272,export-jsps014-1h.xlsx
44,2022-03-19 15:00:00,Asia/Bangkok,65.85304,9.139130434782608,9.139130434782608,30.67678260869566,export-jsps014-1h.xlsx
45,2022-03-19 16:00:00,Asia/Bangkok,79.75580833333333,2.916666666666667,2.916666666666667,26.77733333333333,export-jsps014-1h.xlsx
46,2022-03-19 17:00:00,Asia/Bangkok,75.5158941666667,9.225,9.291666666666666,27.78408333333334,export-jsps014-1h.xlsx
47,2022-03-19 18:00:00,Asia/Bangkok,76.28265833333333,11.16666666666667,11.26666666666667,27.57666666666668,export-jsps014-1h.xlsx
48,2022-03-19 19:00:00,Asia/Bangkok,77.06470166666662,9.575,9.575,27.96916666666667,export-jsps014-1h.xlsx
49,2022-03-19 20:00:00,Asia/Bangkok,76.57304166666667,11.35,11.35,27.95374999999998,export-jsps014-1h.xlsx
50,2022-03-19 21:00:00,Asia/Bangkok,74.80203048780487,5.146341463414634,5.146341463414634,28.27231707317073,export-jsps014-1h.xlsx
51,2022-03-19 22:00:00,Asia/Bangkok,75.87412000000002,6.833333333333333,6.833333333333333,27.73633333333333,export-jsps014-1h.xlsx
52,2022-03-19 23:00:00,Asia/Bangkok,77.96775333333335,5.6,5.6,27.00733333333333,export-jsps014-1h.xlsx
53,2022-03-20 00:00:00,Asia/Bangkok,76.96846666666667,8.014492753623188,8.376811594202898,27.22434782608696,export-jsps014-1h.xlsx
54,2022-03-20 01:00:00,Asia/Bangkok,78.03492166666666,10.5,10.5,27.13708333333333,export-jsps014-1h.xlsx
55,2022-03-20 02:00:00,Asia/Bangkok,77.61142583333336,10.825,10.825,27.15225000000001,export-jsps014-1h.xlsx
56,2022-03-20 03:00:00,Asia/Bangkok,76.91672073170734,12.12195121951219,12.15853658536585,27.41195121951219,export-jsps014-1h.xlsx
57,2022-03-20 04:00:00,Asia/Bangkok,78.1004107142857,15.71428571428571,15.82142857142857,27.14357142857143,export-jsps014-1h.xlsx
58,2022-03-20 05:00:00,Asia/Bangkok,80.79935333333333,16.1,16.16666666666667,26.49166666666666,export-jsps014-1h.xlsx
59,2022-03-20 06:00:00,Asia/Bangkok,80.78744516129032,16.90322580645161,17.12903225806452,26.54290322580645,export-jsps014-1h.xlsx
60,2022-03-20 07:00:00,Asia/Bangkok,80.15016666666669,24.36666666666667,24.8,26.60433333333333,export-jsps014-1h.xlsx
61,2022-03-20 08:00:00,Asia/Bangkok,81.10921333333332,37.7,45.56666666666667,26.42433333333334,export-jsps014-1h.xlsx
62,2022-03-20 09:00:00,Asia/Bangkok,76.60174637681159,22.14492753623188,22.30434782608696,27.75855072463768,export-jsps014-1h.xlsx
63,2022-03-20 10:00:00,Asia/Bangkok,70.80458999999999,11.83333333333333,11.83333333333333,29.35383333333334,export-jsps014-1h.xlsx
64,2022-03-20 11:00:00,Asia/Bangkok,65.29605166666664,10.275,10.275,30.74783333333333,export-jsps014-1h.xlsx
65,2022-03-20 12:00:00,Asia/Bangkok,59.24597583333334,9.766666666666667,9.766666666666667,32.63841666666667,export-jsps014-1h.xlsx
66,2022-03-20 13:00:00,Asia/Bangkok,59.43037083333334,10.73333333333333,10.73333333333333,32.83641666666667,export-jsps014-1h.xlsx
67,2022-03-20 14:00:00,Asia/Bangkok,68.25063846153846,11.0,11.0,30.29153846153845,export-jsps014-1h.xlsx
68,2022-03-20 15:00:00,Asia/Bangkok,77.4201582608696,9.939130434782609,9.939130434782609,27.00939130434783,export-jsps014-1h.xlsx
69,2022-03-20 16:00:00,Asia/Bangkok,79.88727916666667,8.183333333333334,8.191666666666666,26.54466666666668,export-jsps014-1h.xlsx
70,2022-03-20 17:00:00,Asia/Bangkok,76.92368333333336,9.433333333333334,9.475,27.51958333333335,export-jsps014-1h.xlsx
71,2022-03-20 18:00:00,Asia/Bangkok,75.81329148936172,13.8936170212766,13.8936170212766,28.01021276595745,export-jsps014-1h.xlsx
72,2022-03-20 19:00:00,Asia/Bangkok,77.92551333333334,20.4,20.46666666666667,27.63566666666668,export-jsps014-1h.xlsx
73,2022-03-20 20:00:00,Asia/Bangkok,80.19299,28.13333333333333,29.83333333333333,27.15166666666666,export-jsps014-1h.xlsx
74,2022-03-20 21:00:00,Asia/Bangkok,80.64767524752477,19.8019801980198,19.84158415841584,27.0869306930693,export-jsps014-1h.xlsx
75,2022-03-20 22:00:00,Asia/Bangkok,79.34070165289258,24.03305785123967,24.47107438016529,27.14206611570249,export-jsps014-1h.xlsx
76,2022-03-20 23:00:00,Asia/Bangkok,79.23487166666665,18.38333333333333,18.41666666666667,27.33075000000001,export-jsps014-1h.xlsx
77,2022-03-21 00:00:00,Asia/Bangkok,82.44165126050417,26.32773109243697,26.91596638655462,26.71058823529412,export-jsps014-1h.xlsx
78,2022-03-21 01:00:00,Asia/Bangkok,79.57726333333336,19.35,19.375,27.36074999999998,export-jsps014-1h.xlsx
79,2022-03-21 02:00:00,Asia/Bangkok,80.99229338842974,24.87603305785124,25.79338842975207,26.90115702479339,export-jsps014-1h.xlsx
80,2022-03-21 03:00:00,Asia/Bangkok,82.58638416666669,32.71666666666667,36.15833333333333,26.46333333333332,export-jsps014-1h.xlsx
81,2022-03-21 04:00:00,Asia/Bangkok,78.78738260869564,27.80869565217391,29.17391304347826,27.25973913043478,export-jsps014-1h.xlsx
82,2022-03-21 05:00:00,Asia/Bangkok,80.93168333333334,30.54545454545455,32.54545454545455,26.53606060606061,export-jsps014-1h.xlsx
83,2022-03-21 06:00:00,Asia/Bangkok,80.91841984126984,33.53968253968254,37.46031746031746,26.59246031746033,export-jsps014-1h.xlsx
84,2022-03-21 07:00:00,Asia/Bangkok,78.93617213114754,35.08196721311475,39.39344262295082,27.01,export-jsps014-1h.xlsx
85,2022-03-21 08:00:00,Asia/Bangkok,80.47534249999998,33.30833333333333,36.56666666666667,26.73366666666665,export-jsps014-1h.xlsx
86,2022-03-21 09:00:00,Asia/Bangkok,73.21563852459018,20.9016393442623,21.15573770491803,27.64475409836065,export-jsps014-1h.xlsx
87,2022-03-21 10:00:00,Asia/Bangkok,64.69717685950414,4.082644628099174,4.082644628099174,28.88446280991736,export-jsps014-1h.xlsx
88,2022-03-21 11:00:00,Asia/Bangkok,59.98357083333332,3.483333333333333,3.483333333333333,30.12408333333334,export-jsps014-1h.xlsx
89,2022-03-21 12:00:00,Asia/Bangkok,53.9567082644628,1.363636363636364,1.363636363636364,31.15190082644628,export-jsps014-1h.xlsx
90,2022-03-21 13:00:00,Asia/Bangkok,52.54836575342466,1.780821917808219,1.780821917808219,32.09794520547945,export-jsps014-1h.xlsx
91,2022-03-21 14:00:00,Asia/Bangkok,45.22223,3.766666666666667,3.766666666666667,34.08166666666667,export-jsps014-1h.xlsx
92,2022-03-21 15:00:00,Asia/Bangkok,43.89865999999999,4.766666666666667,4.766666666666667,34.76933333333334,export-jsps014-1h.xlsx
93,2022-03-21 16:00:00,Asia/Bangkok,41.47795256410257,5.269230769230769,5.269230769230769,35.59679487179487,export-jsps014-1h.xlsx
94,2022-03-21 17:00:00,Asia/Bangkok,40.76804453781511,4.453781512605042,4.453781512605042,36.01336134453783,export-jsps014-1h.xlsx
95,2022-03-21 18:00:00,Asia/Bangkok,52.21234500000003,8.891666666666667,8.891666666666667,34.56066666666666,export-jsps014-1h.xlsx
96,2022-03-21 19:00:00,Asia/Bangkok,57.36152837837837,12.24324324324324,12.24324324324324,33.25283783783783,export-jsps014-1h.xlsx
97,2022-03-21 20:00:00,Asia/Bangkok,59.39391000000001,11.23333333333333,11.23333333333333,32.36233333333334,export-jsps014-1h.xlsx
98,2022-03-21 21:00:00,Asia/Bangkok,59.23549,6.566666666666666,6.566666666666666,32.12933333333334,export-jsps014-1h.xlsx
99,2022-03-21 22:00:00,Asia/Bangkok,59.80670322580646,9.64516129032258,9.64516129032258,31.96354838709678,export-jsps014-1h.xlsx
100,2022-03-21 23:00:00,Asia/Bangkok,62.97366,10.06666666666667,10.06666666666667,31.457,export-jsps014-1h.xlsx
101,2022-03-22 00:00:00,Asia/Bangkok,64.93395666666666,7.4,7.4,31.23100000000001,export-jsps014-1h.xlsx
102,2022-03-22 01:00:00,Asia/Bangkok,66.41036103896103,11.06493506493507,11.06493506493507,30.89623376623376,export-jsps014-1h.xlsx
103,2022-03-22 02:00:00,Asia/Bangkok,72.04924416666668,15.48333333333333,15.49166666666667,29.64841666666668,export-jsps014-1h.xlsx
104,2022-03-22 03:00:00,Asia/Bangkok,71.08598583333331,8.475,8.475,29.18208333333333,export-jsps014-1h.xlsx
105,2022-03-22 04:00:00,Asia/Bangkok,71.25291666666666,6.388888888888889,6.388888888888889,28.35041666666667,export-jsps014-1h.xlsx
106,2022-03-22 05:00:00,Asia/Bangkok,74.22369999999998,6.466666666666667,6.466666666666667,28.01300000000001,export-jsps014-1h.xlsx
107,2022-03-22 06:00:00,Asia/Bangkok,73.88983698630142,9.945205479452055,9.945205479452055,28.0321917808219,export-jsps014-1h.xlsx
108,2022-03-22 07:00:00,Asia/Bangkok,73.09203966942151,11.81818181818182,11.82644628099174,28.50892561983471,export-jsps014-1h.xlsx
109,2022-03-22 08:00:00,Asia/Bangkok,74.66419250000003,10.75,10.75,28.32608333333334,export-jsps014-1h.xlsx
