timestamp,pm_2_5,pm_2_5_lag32,humidity_lag32,temperature_lag32,pm_2_5_lag36,humidity_lag36,temperature_lag36,pm_2_5_lag40,humidity_lag40,temperature_lag40,pm_2_5_lag56,humidity_lag56,temperature_lag56,pm_2_5_lag84,humidity_lag84,temperature_lag84,pm_2_5_rollmean4,pm_2_5_rollstd4,humidity_rollmean4,humidity_rollstd4,temperature_rollmean4,temperature_rollstd4,pm_2_5_rollmean12,pm_2_5_rollstd12,humidity_rollmean12,humidity_rollstd12,temperature_rollmean12,temperature_rollstd12,pm_2_5_rollmean28,pm_2_5_rollstd28,humidity_rollmean28,humidity_rollstd28,temperature_rollmean28,temperature_rollstd28,pm_2_5_rollmean56,pm_2_5_rollstd56,humidity_rollmean56,humidity_rollstd56,temperature_rollmean56,temperature_rollstd56
2025-01-29 00:00:00,24.63232959850607,50.732532956685496,83.08647689299876,25.58404814918265,48.919257703081236,82.82984802883284,25.229419282018146,45.67644664703488,88.75317893821325,22.946858540595958,49.15,82.8217447419954,24.1719121143918,40.07872315592904,82.5535631632679,26.089194181525517,41.27308792678681,5.383430523497234,75.85224237923627,6.487663099855452,28.089883874682734,1.6696482926479108,44.12944585632162,5.028059700084683,75.23151069957946,7.118164455558475,27.820157403196248,2.0746061120849824,40.29362559509506,10.680518358056805,78.09027990958138,8.267764883992546,26.94447696553072,2.0480954148113923,37.626885023306826,9.508145112254326,75.90330606656516,8.156514677426372,26.94881912894164,2.1328677652593258
2025-01-29 06:00:00,30.071967138182313,49.1647418554918,78.20931140253843,27.791720210535754,48.10980392156863,75.89588060905297,28.467638915068576,43.59245048896752,80.55679782076811,25.108679716443856,51.74315476190476,75.61701657965392,25.668948297160476,47.208081232493,78.22679973217637,27.175572086162617,40.43077617906699,3.7541079305842575,76.55062408246975,6.959196135705951,27.816642639760083,1.8175872647895626,44.31303288762536,5.04685440033947,75.26868073247148,7.149595515682873,27.952663699396354,1.931523943738757,40.06486944519919,10.487430750108343,78.2974268955744,8.27078886707092,26.98408492605705,2.032338435573441,37.60072601649423,9.483198208923296,75.95471418662619,8.1801493200455,26.93998918791724,2.1328983057497646
2025-01-29 12:00:00,26.352684407096174,37.17534145842245,67.02946405336631,30.364772898363587,40.889017273576094,64.54664397510486,31.14536399997806,37.4734827264239,62.31266431854397,30.6361040519435,47.9217716071936,62.94049047501877,29.811899649063093,30.212920168067228,56.54108571965699,32.48463116675169,39.07125542798794,5.769638567154692,74.28904061871316,11.23879492871202,28.24501909205192,2.6359956382853174,43.83501419826556,5.9452560653402795,74.90788622245448,7.929540283735105,28.072844920695303,2.1465650564189804,39.442388170080456,10.482745308952351,78.10675919262522,8.685709315129627,27.071253351382737,2.2001518620274125,37.62895450327272,9.463039426695694,75.98141871400921,8.117692098458617,26.93246414237612,2.113596734955088
2025-01-29 18:00:00,44.03704078976724,38.794164332399625,75.77077754297976,27.85830156240416,47.30904774190378,74.76203472716877,27.9432229779821,47.4354057565055,75.37881250553812,27.367876247007143,52.82908040027605,75.85683854216025,27.13554351826214,35.66648601469573,70.09722242052509,28.40719999091895,39.91110123950096,5.957308370505617,72.31326979038366,11.580946967901902,28.30461012947852,2.627018140136233,43.39485935009441,5.849214723079576,74.28195969946478,8.181435880923337,28.133577376120588,2.1350853161865015,39.03179075385644,10.140931398224188,77.79948441137527,8.906986254586077,27.10821958960768,2.20933033846514,37.74908527297191,9.47881895891503,75.94013115491916,8.153774137698365,26.92671350758337,2.109927858363639
2025-01-30 00:00:00,35.554563492063494,39.95810406083337,82.3994165180606,26.344740827427433,50.732532956685496,83.08647689299876,25.58404814918265,48.919257703081236,82.82984802883284,25.229419282018146,46.99939309056956,82.5815299833725,26.152995511803056,40.511875583566756,85.6760144319929,25.06559163179782,40.93551371635611,6.309960970552556,72.28917588580231,11.553034910938964,28.033044891164888,2.9352174287628268,42.98956737219214,5.594584289773667,74.23805910537331,8.132667265665528,28.135999092133492,2.1315053028106905,38.91857386453661,10.06456455154647,77.78877329277384,8.9011711178838,27.073815142006517,2.23165250226121,37.81471265046611,9.510523420360743,75.87766868209957,8.090458211087858,26.930285512071798,2.106878693299875
2025-01-30 06:00:00,36.09842168937437,45.795494864612515,81.00283821547235,26.69875527084515,49.1647418554918,78.20931140253843,27.791720210535754,48.10980392156863,75.89588060905297,28.467638915068576,47.795460464887704,90.0249928688687,24.732912955350514,47.20067693744164,80.84926405851373,26.555510548297548,41.90009413185564,7.485865524834416,71.47921279302724,10.829410115983856,27.92471216791193,3.0079734947240433,43.118235089278976,5.738940645218564,74.39365120831657,8.184960015127356,27.952481214030556,2.19423588823977,38.9900490976798,10.13646877994796,77.3171576379855,8.544621285352367,27.13275788902509,2.1871457602843867,37.86014116137665,9.56192288051481,75.8205153818377,8.065537583054398,26.92491354595209,2.108221689231578
2025-01-30 12:00:00,28.21699346405229,31.73725845410628,57.98313019833993,32.078278707530934,37.17534145842245,67.02946405336631,30.364772898363587,40.889017273576094,64.54664397510486,31.14536399997806,26.503467741935484,80.32673463699525,28.029965346398942,33.21328197945845,62.610672617257784,32.274761119638214,44.00131492814518,4.093132483479603,71.07349954823263,11.51242698010279,28.01654108780815,3.177852758999436,43.05599545308633,5.769284435765057,73.71145397865463,9.339960989803107,28.06083374629203,2.389637947320501,39.5146134783463,9.812152106273484,76.39537081422267,9.451571596868504,27.302589775206506,2.4187724179299246,37.98845337729899,9.544864009381534,75.70476731890997,8.300126126590493,26.928077124979453,2.116512965535958
2025-01-30 18:00:00,33.20248599439776,42.15354757845167,67.86769422966175,28.096665712110564,38.794164332399625,75.77077754297976,27.85830156240416,47.30904774190378,74.76203472716877,27.9432229779821,15.55330298786181,89.12478731402531,25.261012881157658,39.60990896358544,70.65122000937909,28.536317993029716,44.74566904660415,3.9118116575470436,71.79190130682392,11.333970891808082,28.178839591020164,3.1998107744123945,42.874488478951655,5.656474773090584,73.37639285672613,9.370914770401452,28.12772014187341,2.3972675265369543,40.65221582697806,8.557358472262942,75.6883136584535,9.143822885339894,27.43662234612193,2.397577187039338,38.09069513820088,9.592013770193498,75.70643549029235,8.299100282691224,26.93195752742258,2.119706814226767
2025-01-31 00:00:00,36.25675810423755,44.055753968253974,82.30304089973521,25.25847987417291,39.95810406083337,82.3994165180606,26.344740827427433,50.732532956685496,83.08647689299876,25.58404814918265,11.910714285714286,88.08979730647631,25.475839978612427,40.323286343522916,82.00241856116517,26.066096043369015,44.64221581535865,3.9414986040907083,71.68667242552397,11.205072694307958,28.493288605221014,2.861029610351468,42.28360581950052,5.104393722900714,73.27603023018752,9.263296888879557,28.205405790356213,2.3212432415400053,41.872647625345664,6.24451230587816,75.44955704568655,8.884417388079179,27.47663911352054,2.3720889051038787,38.152151706714754,9.61718637251982,75.70420783868809,8.297394392514208,26.9402941920079,2.117120873057248
2025-01-31 06:00:00,44.88913398692811,49.65381652661065,77.7629858443721,26.265424377833327,45.795494864612515,81.00283821547235,26.69875527084515,49.1647418554918,78.20931140253843,27.791720210535754,25.13796218487395,84.08358121229723,26.540358796452125,44.9860760971055,81.96240819564771,26.516550594004798,42.65776203384604,2.1833151861836515,72.70172707082756,12.088111442605976,28.686452603148332,2.680887537555122,41.662877448256225,4.621606225726787,73.57718798210819,9.494131840579216,28.14260247027345,2.3435414895431625,42.510264518256676,5.231645063838079,75.3626194769669,8.807274956742411,27.495782250947094,2.366231851110444,38.09159476788984,9.583579690946012,75.70162999109436,8.29543479251908,26.949952150814156,2.1163407745210465
