timestamp,pm_2_5_lag32,humidity_lag32,temperature_lag32,pm_2_5_lag36,humidity_lag36,temperature_lag36,pm_2_5_lag40,humidity_lag40,temperature_lag40,pm_2_5_lag56,humidity_lag56,temperature_lag56,pm_2_5_lag84,humidity_lag84,temperature_lag84,pm_2_5_rollmean4,pm_2_5_rollstd4,humidity_rollmean4,humidity_rollstd4,temperature_rollmean4,temperature_rollstd4,pm_2_5_rollmean12,pm_2_5_rollstd12,humidity_rollmean12,humidity_rollstd12,temperature_rollmean12,temperature_rollstd12,pm_2_5_rollmean28,pm_2_5_rollstd28,humidity_rollmean28,humidity_rollstd28,temperature_rollmean28,temperature_rollstd28,pm_2_5_rollmean56,pm_2_5_rollstd56,humidity_rollmean56,humidity_rollstd56,temperature_rollmean56,temperature_rollstd56
2025-02-04 06:00,8.905476304741011,87.34199037099789,27.988175794701906,17.336461251167133,91.39325986928105,27.70681944444445,26.356794503261153,95.30733122311828,27.035192369981942,14.090104418642154,81.47171571883568,27.730768928398643,39.7117326487924,87.70015277424808,26.135348012706554,10.711909306837455,1.4035414117931848,68.56317516588948,4.870671296865274,28.99205378311528,1.332914618428813,13.831321001088924,6.267695572717423,78.81896379547113,11.213657683852123,29.08761377713857,1.3837617011570582,19.143289697136456,8.705571557489135,79.72512955183564,12.215674051153167,29.0209758552951,1.4842891812420635,19.833948314971366,11.200861152274655,84.15045897427062,12.358600742063667,28.276337694568266,1.5967467721407385
2025-02-04 12:00,9.886541404723223,62.128546783982024,30.744808416331143,9.329858554992244,67.43535652352399,31.706800792493315,24.093299810641707,73.48549778734427,30.618305528799137,19.028858024691356,62.14443060185186,31.555529320987645,31.268251460363757,68.89685774903347,28.955187902709294,10.975081084076253,1.2914061837745605,69.1880197839408,3.8162085415611435,28.83568909825231,1.069397292748268,12.73514839300865,5.400007937220061,78.08083275120806,11.869016084894428,29.046034122811918,1.3404027962398888,18.854374357457427,8.842667318149006,79.81382578949048,12.091682209180547,28.96968372514837,1.4167370852325665,19.457484927069785,11.15082027472277,84.07140466884753,12.471155509954679,28.297896245941782,1.613852600179074
2025-02-04 18:00,12.797893806282843,67.57403759546862,29.25232354677408,12.072174451118302,79.81538724725802,29.694826884320864,14.200421016716083,84.47525250857775,29.45659905296931,19.6334644916962,71.92229448474743,29.639871977277465,34.89246938444799,75.07481022177465,28.688336574299132,10.356795843279546,0.43755526862460936,70.62346092974641,4.077663822969784,28.668200339629024,1.0342805595731976,12.412176045206978,5.420266616541644,77.15087855705083,11.75912839125852,28.97318157775455,1.3398171019855596,18.521920370007418,8.986115641120252,79.86359392141703,12.060826879903347,28.931915744255637,1.4122979457495286,19.002527213341043,11.009475161281959,84.03883044582747,12.49736736193466,28.295933874422932,1.6134332564625984
2025-02-05 00:00,9.878321797038375,73.0597015777523,27.699218886728247,9.199811676082863,90.66504380649717,28.350097928436913,27.990711720257963,96.96307676861557,27.561524767035866,30.002006402406096,80.99866919348318,28.05395238980709,38.97858022281773,89.87617475194604,26.409160082556824,10.610972541507046,0.35435280925299034,71.41516208306965,4.927261294740499,28.60419323072486,1.1187113656155003,10.987535784347847,2.304697895528426,75.42283100891997,9.970618618979818,28.963320384760863,1.351535810353053,17.839528305276783,8.805713758257934,79.69315952847282,12.077898986885078,28.910102817873657,1.430953696559563,18.48246144236198,10.70719766949598,83.78605880581078,12.515100082896685,28.315082584951725,1.596666928844457
2025-02-05 06:00,10.28488021930535,71.490414706355,28.27186428262765,8.905476304741011,87.34199037099789,27.988175794701906,17.336461251167133,91.39325986928105,27.70681944444445,29.60458925536896,77.21800340693815,28.24315710176592,43.67083333333333,97.78563888888891,25.802875,10.586739232480955,0.38598926910485076,72.45150562661723,5.364876744318563,28.42675228068782,1.2388326443166695,10.391826262017334,1.1481212295007788,74.10970842652533,8.622617479476514,28.951260471263783,1.3643518879841225,17.1460767955565,8.607192507100379,79.63665186681594,12.093599221956609,28.885779367184856,1.448392430283008,17.862407991433603,10.177407512546214,83.37587639824886,12.410147151492072,28.34766083462727,1.5620123845209217
2025-02-05 12:00,10.939228513678414,64.6279252561873,30.119349676879263,9.886541404723223,62.128546783982024,30.744808416331143,9.329858554992244,67.43535652352399,31.706800792493315,28.47366670762393,56.1923024532605,32.021959527252314,44.62038480681529,98.10471347906105,27.114619631185814,11.678231332165392,2.4372892946111815,70.03095407135868,10.13498203405485,28.625719837451122,1.6096947716507501,10.889771125135994,1.7719545610554153,73.06890530249441,10.124484797319697,28.885295397217046,1.2317000194123042,16.675774302870508,8.32030754956927,79.59213103045496,12.185051533427707,28.84625295206629,1.3727635618591856,17.31953414153732,9.481218386784159,82.5766357603987,12.82646413485067,28.418042321159614,1.5907649732487665
2025-02-05 18:00,10.324752843096013,73.31580217869103,28.582368512280947,12.797893806282843,67.57403759546862,29.25232354677408,12.072174451118302,79.81538724725802,29.694826884320864,29.64080934739242,72.805290224225,29.84368120072195,14.691203703703705,100.0,25.926379629629626,13.444522211098112,3.4705160646168625,67.88310997226469,10.1171415724332,28.724964389322526,1.6183455012076156,11.33291628411171,2.576737392369617,71.81132518041584,10.147522506382973,28.825672050170855,1.2059993749632014,16.23824241042174,7.926048679772315,79.30352872895818,12.444682456095288,28.81538386346074,1.3591544775644138,17.36951030181738,9.474212838968743,81.92338438599712,12.820640506674739,28.47457874875474,1.554375051344236
2025-02-06 00:00,10.895028589948375,76.22650619104529,27.443190451111576,9.878321797038375,73.0597015777523,27.699218886728247,9.199811676082863,90.66504380649717,28.350097928436913,31.031158413778737,83.15100537814162,28.30148881963254,4.987459011987315,99.91288851851851,26.440754716981136,14.600484888868946,3.0871500356029293,67.10764141029858,9.354598636243248,28.57222685884201,1.798450389464701,11.859505252857447,2.74159759807979,70.34962419180614,8.275470733402893,28.69918391690024,1.3332935202715894,15.684232442109346,7.376875403338614,78.94544396342386,12.474089703349836,28.762910703087776,1.4072405120270706,17.564536603466355,9.321686329812854,81.42730556052793,12.628250986496486,28.481828482314153,1.5455983303695062
2025-02-06 06:00,10.187946983200993,75.63578888054533,27.56210048247949,10.28488021930535,71.490414706355,28.27186428262765,8.905476304741011,87.34199037099789,27.988175794701906,31.91326394194041,80.60312576014154,28.420490128558303,9.611578253891087,92.23336058875618,27.8932444913227,14.620285477837315,3.049438417798244,64.60266687560868,7.459266676212573,28.520690126690475,1.8395300783270627,11.972978005718566,2.634297022493734,68.53911588937179,6.379299011813585,28.646498730164524,1.3757581128133485,14.91115692057842,6.717922667040996,78.41018556991115,12.719459738184618,28.724891539706167,1.4310136521923216,17.576676808747525,9.311554665478324,80.9343894522507,12.717662766968168,28.471878650139168,1.5511781877860888
2025-02-06 12:00,15.305196912416164,54.94571903515305,30.91521990393247,10.939228513678414,64.6279252561873,30.119349676879263,9.886541404723223,62.128546783982024,30.744808416331143,26.47743580338697,65.22527628713623,31.13335084463719,6.553374655647383,90.29544279958678,27.87635106749312,13.791196523305516,3.2456671571094184,63.59136301743393,9.261455480237007,28.601628504918878,1.9816407204106992,12.148169646515713,2.5515317582235446,67.60344562424447,8.017988388141486,28.687679146874103,1.4496860404950578,14.393707109539205,6.34147750025502,77.89858654545822,13.53157889868995,28.72866377442791,1.4377211262176914,17.6773335946483,9.219064809840184,80.2048535411927,13.287694057290475,28.534149434386446,1.593731334567011
